Image_ID,Address,zs_dominant,yolo_dominant,yolo_status,comparable,dominant_agreement,l1_distance
327 BELGRADE ST,327 BELGRADE ST,Brick,Vinyl,success,yes,no,0.5
327 E ALLEN ST,327 E ALLEN ST,Fibercement,Brick,success,yes,no,0.624
328 BELGRADE ST,328 BELGRADE ST,Brick,Brick,success,yes,yes,0.102
328 E GIRARD AVE,328 E GIRARD AVE,Brick,Stucco,success,yes,no,0.32
329 BELGRADE ST,329 BELGRADE ST,Brick,Stucco,success,yes,no,1.0
329 E GIRARD AVE,329 E GIRARD AVE,Aluminum Composite,Brick,success,yes,no,1.0
33-51 LAUREL ST,33-51 LAUREL ST,Brick,Unknown,no_detections,no,,
330 BELGRADE ST,330 BELGRADE ST,Brick,Stucco,success,yes,no,0.132
330-32 E GIRARD AVE,330-32 E GIRARD AVE,Stucco,Brick,success,yes,no,0.667
331 BELGRADE ST,331 BELGRADE ST,Brick,Brick,success,yes,yes,0.333
331-33 E GIRARD AVE,331-33 E GIRARD AVE,Brick,Unknown,no_materials_found,no,,
332 BELGRADE ST,332 BELGRADE ST,Brick,Stucco,success,yes,no,0.132
333 BELGRADE ST,333 BELGRADE ST,Brick,Brick,success,yes,yes,0.333
334-38 E GIRARD AVE,334-38 E GIRARD AVE,Brick,Brick,success,yes,yes,0.333
335 BELGRADE ST,335 BELGRADE ST,Brick,Stucco,success,yes,no,0.227
337 BELGRADE ST,337 BELGRADE ST,Brick,Brick,success,yes,yes,0.333
339 BELGRADE ST,339 BELGRADE ST,Brick,Stucco,success,yes,no,0.198
34 W GIRARD AVE,34 W GIRARD AVE,Brick,Brick,success,yes,yes,0.0
39 W WILDEY ST,39 W WILDEY ST,Brick,Brick,success,yes,yes,0.333
4 EARL CT,4 EARL CT,Brick,Brick,success,yes,yes,0.194
4 WILLIG AVE,4 WILLIG AVE,Brick,Brick,success,yes,yes,0.0
4-06 W PALMER ST,4-06 W PALMER ST,Metal,Stucco,success,yes,no,1.0
400 E GIRARD AVE,400 E GIRARD AVE,Stucco,Fibercement,success,yes,no,1.0
401 E GIRARD AVE,401 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
401 MEMPHIS ST,401 MEMPHIS ST,Stucco,Fibercement,success,yes,no,1.0
402 E FLORA ST,402 E FLORA ST,Stucco,Brick,success,yes,no,0.667
402 E GIRARD AVE,402 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
402 SEPVIVA ST,402 SEPVIVA ST,Brick,Brick,success,yes,yes,0.362
403 E FLORA ST,403 E FLORA ST,Stucco,Brick,success,yes,no,0.667
403 E GIRARD AVE,403 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
403 MEMPHIS ST,403 MEMPHIS ST,Stucco,Metal,success,yes,no,1.0
404 E FLORA ST,404 E FLORA ST,Stucco,Brick,success,yes,no,0.667
404 E GIRARD AVE,404 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
404 SEPVIVA ST,404 SEPVIVA ST,Brick,Brick,success,yes,yes,0.0
405 E FLORA ST,405 E FLORA ST,Stucco,Vinyl,success,yes,no,1.0
405 E GIRARD AVE,405 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
405 MEMPHIS ST,405 MEMPHIS ST,Stucco,Fibercement,success,yes,no,1.0
406 E FLORA ST,406 E FLORA ST,Stucco,Vinyl,success,yes,no,1.0
406 E GIRARD AVE,406 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
406 SEPVIVA ST,406 SEPVIVA ST,Brick,Brick,success,yes,yes,0.0
407 BELGRADE ST,407 BELGRADE ST,Stucco,Stucco,success,yes,yes,0.0
407 E FLORA ST,407 E FLORA ST,Stucco,Vinyl,success,yes,no,1.0
407 E GIRARD AVE,407 E GIRARD AVE,Brick,Unknown,no_detections,no,,
407 LIVINGSTON ST,407 LIVINGSTON ST,Brick,Brick,success,yes,yes,0.491
407 MEMPHIS ST,407 MEMPHIS ST,Stucco,Metal,success,yes,no,1.0
408 BELGRADE ST,408 BELGRADE ST,Brick,Stucco,success,yes,no,1.0
408 E FLORA ST,408 E FLORA ST,Stucco,Vinyl,success,yes,no,1.0
408 E GIRARD AVE,408 E GIRARD AVE,Brick,Stucco,success,yes,no,1.0
408 SEPVIVA ST,408 SEPVIVA ST,Brick,Brick,success,yes,yes,0.07
409 BELGRADE ST,409 BELGRADE ST,Brick,Unknown,no_detections,no,,
409 E FLORA ST,409 E FLORA ST,Brick,Brick,success,yes,yes,0.333
409 E GEORGE ST,409 E GEORGE ST,Brick,Brick,success,yes,yes,0.0
409 E GIRARD AVE,409 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
409 LIVINGSTON ST,409 LIVINGSTON ST,Brick,Brick,success,yes,yes,0.491
410 BELGRADE ST,410 BELGRADE ST,Brick,Brick,success,yes,yes,0.31
410 E FLORA ST,410 E FLORA ST,Brick,Brick,success,yes,yes,0.333
410 E WILDEY ST,410 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
410 SEPVIVA ST,410 SEPVIVA ST,Brick,Brick,success,yes,yes,0.353
410-22 E GIRARD AVE,410-22 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
411 BELGRADE ST,411 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
411 E FLORA ST,411 E FLORA ST,Brick,Brick,success,yes,yes,0.5
411 E GIRARD AVE,411 E GIRARD AVE,Brick,Unknown,no_detections,no,,
411 LIVINGSTON ST,411 LIVINGSTON ST,Brick,Stucco,success,yes,no,1.0
411 MOYER ST,411 MOYER ST,Brick,Fibercement,success,yes,no,1.0
412 BELGRADE ST,412 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
412 E FLORA ST,412 E FLORA ST,Brick,Brick,success,yes,yes,0.333
412 E WILDEY ST,412 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
412 SEPVIVA ST,412 SEPVIVA ST,Brick,Brick,success,yes,yes,0.0
412-24 MOYER ST  1,412-24 MOYER ST  1,Brick,Brick,success,yes,yes,0.25
412-24 MOYER ST  10,412-24 MOYER ST  10,Brick,Unknown,no_materials_found,no,,
412-24 MOYER ST  11,412-24 MOYER ST  11,Brick,Fibercement,success,yes,no,1.0
412-24 MOYER ST  2,412-24 MOYER ST  2,Brick,Brick,success,yes,yes,0.333
412-24 MOYER ST  3,412-24 MOYER ST  3,Brick,Brick,success,yes,yes,0.333
412-24 MOYER ST  4,412-24 MOYER ST  4,Brick,Unknown,no_materials_found,no,,
412-24 MOYER ST  5,412-24 MOYER ST  5,Brick,Brick,success,yes,yes,0.0
412-24 MOYER ST  6,412-24 MOYER ST  6,Brick,Fibercement,success,yes,no,1.0
412-24 MOYER ST  7,412-24 MOYER ST  7,Brick,Brick,success,yes,yes,0.25
412-24 MOYER ST  8,412-24 MOYER ST  8,Brick,Brick,success,yes,yes,0.333
412-24 MOYER ST  9,412-24 MOYER ST  9,Brick,Brick,success,yes,yes,0.0
413 BELGRADE ST,413 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
413 E FLORA ST,413 E FLORA ST,Brick,Stucco,success,yes,no,1.0
413 E GEORGE ST,413 E GEORGE ST,Brick,Brick,success,yes,yes,0.0
413 E GIRARD AVE,413 E GIRARD AVE,Brick,Unknown,no_detections,no,,
413 E WILDEY ST,413 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
413 LIVINGSTON ST,413 LIVINGSTON ST,Brick,Brick,success,yes,yes,0.0
414 BELGRADE ST,414 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
414 E FLORA ST,414 E FLORA ST,Brick,Brick,success,yes,yes,0.333
414 E WILDEY ST,414 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
414 SEPVIVA ST,414 SEPVIVA ST,Brick,Brick,success,yes,yes,0.0
415 BELGRADE ST,415 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
415 E FLORA ST,415 E FLORA ST,Brick,Brick,success,yes,yes,0.0
415 E GIRARD AVE,415 E GIRARD AVE,Brick,Unknown,no_detections,no,,
415 E WILDEY ST,415 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
415 LIVINGSTON ST,415 LIVINGSTON ST,Brick,Brick,success,yes,yes,0.0
416 BELGRADE ST,416 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
416 E FLORA ST,416 E FLORA ST,Brick,Stucco,success,yes,no,1.0
416 E WILDEY ST,416 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
417 BELGRADE ST,417 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
417 E FLORA ST,417 E FLORA ST,Brick,Brick,success,yes,yes,0.0
417 E GEORGE ST,417 E GEORGE ST,Brick,Brick,success,yes,yes,0.333
417 E GIRARD AVE,417 E GIRARD AVE,Brick,Unknown,no_detections,no,,
417 E WILDEY ST,417 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
417 LIVINGSTON ST,417 LIVINGSTON ST,Stucco,Brick,success,yes,no,0.667
418 BELGRADE ST,418 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
418 E FLORA ST,418 E FLORA ST,Brick,Stucco,success,yes,no,1.0
418 E WILDEY ST,418 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
419 BELGRADE ST,419 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
419 E FLORA ST,419 E FLORA ST,Brick,Vinyl,success,yes,no,1.0
419 E GIRARD AVE,419 E GIRARD AVE,Brick,Unknown,no_detections,no,,
419 E WILDEY ST,419 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
419 LIVINGSTON ST,419 LIVINGSTON ST,Brick,Brick,success,yes,yes,0.0
419 MILLER ST,419 MILLER ST,Brick,Stucco,success,yes,no,0.069
419 MOYER ST,419 MOYER ST,Brick,Stucco,success,yes,no,0.335
420 BELGRADE ST,420 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
420 E FLORA ST,420 E FLORA ST,Brick,Brick,success,yes,yes,0.0
420 E WILDEY ST,420 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
420-22 SEPVIVA ST,420-22 SEPVIVA ST,Brick,Brick,success,yes,yes,0.333
421 BELGRADE ST,421 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
421 E FLORA ST,421 E FLORA ST,Stucco,Stucco,success,yes,yes,0.0
421 E GEORGE ST,421 E GEORGE ST,Brick,Brick,success,yes,yes,0.0
421 E WILDEY ST,421 E WILDEY ST,Stucco,Unknown,no_materials_found,no,,
421 LIVINGSTON ST,421 LIVINGSTON ST,Brick,Brick,success,yes,yes,0.0
421 MILLER ST,421 MILLER ST,Brick,Brick,success,yes,yes,0.0
421 MOYER ST,421 MOYER ST,Vinyl,Unknown,no_materials_found,no,,
422 BELGRADE ST,422 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
422 E FLORA ST,422 E FLORA ST,Brick,Brick,success,yes,yes,0.0
422 E WILDEY ST,422 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
423 E GEORGE ST,423 E GEORGE ST,Metal,Metal,success,yes,yes,0.333
423 E WILDEY ST,423 E WILDEY ST,Stucco,Unknown,no_materials_found,no,,
423 LIVINGSTON ST,423 LIVINGSTON ST,Brick,Brick,success,yes,yes,0.169
423 MILLER ST,423 MILLER ST,Brick,Brick,success,yes,yes,0.0
423 MOYER ST,423 MOYER ST,Vinyl,Unknown,no_materials_found,no,,
423-25 BELGRADE ST,423-25 BELGRADE ST,Brick,Brick,success,yes,yes,0.082
423-25 E GIRARD AVE,423-25 E GIRARD AVE,Brick,Unknown,no_detections,no,,
424 E FLORA ST,424 E FLORA ST,Brick,Vinyl,success,yes,no,1.0
424 E GIRARD AVE,424 E GIRARD AVE,Brick,Brick,success,yes,yes,0.357
424 E WILDEY ST,424 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
424 SEPVIVA ST,424 SEPVIVA ST,Brick,Brick,success,yes,yes,0.178
425 E FLORA ST,425 E FLORA ST,Brick,Brick,success,yes,yes,0.0
425 MILLER ST,425 MILLER ST,Brick,Brick,success,yes,yes,0.5
425 MOYER ST,425 MOYER ST,Fibercement,Fibercement,success,yes,yes,0.333
425-31 E WILDEY ST,425-31 E WILDEY ST,Stucco,Stucco,success,yes,yes,0.034
426 E FLORA ST,426 E FLORA ST,Brick,Brick,success,yes,yes,0.333
426 E WILDEY ST,426 E WILDEY ST,Brick,Brick,success,yes,yes,0.333
426 MOYER ST,426 MOYER ST,Brick,Vinyl,success,yes,no,0.5
426 SEPVIVA ST,426 SEPVIVA ST,Brick,Brick,success,yes,yes,0.1935
427 BELGRADE ST,427 BELGRADE ST,Brick,Brick,success,yes,yes,0.5
427 E FLORA ST,427 E FLORA ST,Brick,Brick,success,yes,yes,0.0
427 E GEORGE ST,427 E GEORGE ST,Metal,Metal,success,yes,yes,0.333
427 E GIRARD AVE,427 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
427 MILLER ST,427 MILLER ST,Stucco,Brick,success,yes,no,0.667
427 MOYER ST,427 MOYER ST,Fibercement,Fibercement,success,yes,yes,0.333
427 SALMON ST,427 SALMON ST,Stucco,Unknown,no_detections,no,,
428 E FLORA ST,428 E FLORA ST,Brick,Vinyl,success,yes,no,1.0
428 MEMPHIS ST,428 MEMPHIS ST,Brick,Brick,success,yes,yes,0.0
428 MILLER ST,428 MILLER ST,Brick,Brick,success,yes,yes,0.5
428 MOYER ST,428 MOYER ST,Brick,Brick,success,yes,yes,0.5
428 SEPVIVA ST,428 SEPVIVA ST,Stucco,Stucco,success,yes,yes,0.012
428-34 E WILDEY ST,428-34 E WILDEY ST,Brick,Brick,success,yes,yes,0.333
429 BELGRADE ST,429 BELGRADE ST,Brick,Brick,success,yes,yes,0.333
429 E FLORA ST,429 E FLORA ST,Brick,Brick,success,yes,yes,0.0
429 E GIRARD AVE,429 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
429 MILLER ST,429 MILLER ST,Brick,Fibercement,success,yes,no,1.0
429 MOYER ST,429 MOYER ST,Fibercement,Brick,success,yes,no,1.0
430 BELGRADE ST,430 BELGRADE ST,Brick,Brick,success,yes,yes,0.333
430 E FLORA ST,430 E FLORA ST,Stucco,Stucco,success,yes,yes,0.0
430 MEMPHIS ST,430 MEMPHIS ST,Brick,Brick,success,yes,yes,0.0
430 MILLER ST,430 MILLER ST,Stucco,Brick,success,yes,no,0.667
430 MOYER ST,430 MOYER ST,Brick,Brick,success,yes,yes,0.333
430 SEPVIVA ST,430 SEPVIVA ST,Brick,Brick,success,yes,yes,0.333
431 BELGRADE ST,431 BELGRADE ST,Brick,Brick,success,yes,yes,0.392
431 E FLORA ST,431 E FLORA ST,Brick,Brick,success,yes,yes,0.0
431 E GIRARD AVE,431 E GIRARD AVE,Brick,Unknown,no_detections,no,,
431 MILLER ST,431 MILLER ST,Brick,Fibercement,success,yes,no,1.0
431 MOYER ST,431 MOYER ST,Vinyl,Unknown,no_materials_found,no,,
432 BELGRADE ST,432 BELGRADE ST,Brick,Brick,success,yes,yes,0.179
432 E FLORA ST,432 E FLORA ST,Brick,Brick,success,yes,yes,0.0
432 E GIRARD AVE,432 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
432 MEMPHIS ST,432 MEMPHIS ST,Brick,Brick,success,yes,yes,0.0
432 MILLER ST,432 MILLER ST,Brick,Fibercement,success,yes,no,1.0
432 MOYER ST,432 MOYER ST,Vinyl,Vinyl,success,yes,yes,0.333
433 BELGRADE ST,433 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
433 E FLORA ST,433 E FLORA ST,Brick,Brick,success,yes,yes,0.0
433 E GIRARD AVE,433 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
433 E WILDEY ST,433 E WILDEY ST,Stucco,Stucco,success,yes,yes,0.0
433 MILLER ST,433 MILLER ST,Brick,Brick,success,yes,yes,0.5
433 MOYER ST,433 MOYER ST,Vinyl,Unknown,no_materials_found,no,,
434 BELGRADE ST,434 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
434 E FLORA ST,434 E FLORA ST,Brick,Brick,success,yes,yes,0.0
434 E GIRARD AVE,434 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
434 MEMPHIS ST,434 MEMPHIS ST,Brick,Brick,success,yes,yes,0.0
434 MILLER ST,434 MILLER ST,Brick,Brick,success,yes,yes,0.0
434 MOYER ST,434 MOYER ST,Vinyl,Vinyl,success,yes,yes,0.333
435 BELGRADE ST,435 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
435 E FLORA ST,435 E FLORA ST,Brick,Brick,success,yes,yes,0.0
435 MOYER ST,435 MOYER ST,Vinyl,Fibercement,success,yes,no,1.0
435 SALMON ST,435 SALMON ST,Fibercement,Fibercement,success,yes,yes,0.0
436 BELGRADE ST,436 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
436 E FLORA ST,436 E FLORA ST,Brick,Brick,success,yes,yes,0.0
436 E GIRARD AVE,436 E GIRARD AVE,Brick,Brick,success,yes,yes,0.25
436 E WILDEY ST,436 E WILDEY ST,Brick,Brick,success,yes,yes,0.333
436 MEMPHIS ST,436 MEMPHIS ST,Brick,Aluminum Composite,success,yes,no,1.0
436 MILLER ST,436 MILLER ST,Brick,Brick,success,yes,yes,0.0
437 BELGRADE ST,437 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
437 E FLORA ST,437 E FLORA ST,Brick,Brick,success,yes,yes,0.0
437 E GIRARD AVE,437 E GIRARD AVE,Brick,Stucco,success,yes,no,0.667
437 E WILDEY ST,437 E WILDEY ST,Brick,Brick,success,yes,yes,0.5
437 MILLER ST,437 MILLER ST,Brick,Brick,success,yes,yes,0.0
437 MOYER ST,437 MOYER ST,Fibercement,Unknown,no_materials_found,no,,
438 BELGRADE ST,438 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
438 E FLORA ST,438 E FLORA ST,Brick,Brick,success,yes,yes,0.0
438 E GIRARD AVE,438 E GIRARD AVE,Brick,Brick,success,yes,yes,0.333
438 E WILDEY ST,438 E WILDEY ST,Brick,Brick,success,yes,yes,0.333
438 MILLER ST,438 MILLER ST,Brick,Brick,success,yes,yes,0.0
438-48 MEMPHIS ST,438-48 MEMPHIS ST,Metal,Fibercement,success,yes,no,0.667
439 E FLORA ST,439 E FLORA ST,Brick,Brick,success,yes,yes,0.0
439 E GIRARD AVE,439 E GIRARD AVE,Brick,Stucco,success,yes,no,1.0
439 MILLER ST,439 MILLER ST,Brick,Brick,success,yes,yes,0.0
439 MOYER ST,439 MOYER ST,Metal,Fibercement,success,yes,no,0.667
440 BELGRADE ST,440 BELGRADE ST,Metal,Stucco,success,yes,no,0.75
440 E FLORA ST,440 E FLORA ST,Brick,Brick,success,yes,yes,0.0
440 E GIRARD AVE,440 E GIRARD AVE,Brick,Vinyl,success,yes,no,1.0
440 MILLER ST,440 MILLER ST,Brick,Brick,success,yes,yes,0.0
440 MOYER ST,440 MOYER ST,Vinyl,Fibercement,success,yes,no,1.0
441 BELGRADE ST,441 BELGRADE ST,Stucco,Stucco,success,yes,yes,0.0
441 E FLORA ST,441 E FLORA ST,Brick,Brick,success,yes,yes,0.0
441 E GIRARD AVE,441 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
441 MILLER ST,441 MILLER ST,Brick,Brick,success,yes,yes,0.0
441 MOYER ST,441 MOYER ST,Brick,Brick,success,yes,yes,0.5
442 E FLORA ST,442 E FLORA ST,Brick,Brick,success,yes,yes,0.0
442 E GIRARD AVE,442 E GIRARD AVE,Brick,Brick,success,yes,yes,0.5
442 MILLER ST,442 MILLER ST,Brick,Brick,success,yes,yes,0.0
442 MOYER ST,442 MOYER ST,Vinyl,Fibercement,success,yes,no,1.0
443 BELGRADE ST,443 BELGRADE ST,Brick,Brick,success,yes,yes,0.333
443 E FLORA ST,443 E FLORA ST,Brick,Brick,success,yes,yes,0.0
443 E GIRARD AVE,443 E GIRARD AVE,Brick,Brick,success,yes,yes,0.333
443 MILLER ST,443 MILLER ST,Brick,Brick,success,yes,yes,0.25
444 E FLORA ST,444 E FLORA ST,Brick,Brick,success,yes,yes,0.0
444 E GIRARD AVE,444 E GIRARD AVE,Brick,Brick,success,yes,yes,0.333
444 MILLER ST,444 MILLER ST,Brick,Brick,success,yes,yes,0.0
444 MOYER ST,444 MOYER ST,Vinyl,Fibercement,success,yes,no,0.553
445 BELGRADE ST,445 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
445 E FLORA ST,445 E FLORA ST,Brick,Brick,success,yes,yes,0.0
445 E GIRARD AVE,445 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
445 MILLER ST,445 MILLER ST,Brick,Brick,success,yes,yes,0.0
446 BELGRADE ST,446 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
446 E FLORA ST,446 E FLORA ST,Brick,Brick,success,yes,yes,0.0
446 E GIRARD AVE,446 E GIRARD AVE,Brick,Brick,success,yes,yes,0.046
446 MILLER ST,446 MILLER ST,Brick,Brick,success,yes,yes,0.0
446 MOYER ST,446 MOYER ST,Vinyl,Fibercement,success,yes,no,1.0
447 BELGRADE ST,447 BELGRADE ST,Brick,Brick,success,yes,yes,0.5
447 MILLER ST,447 MILLER ST,Brick,Brick,success,yes,yes,0.0
447-49 E GIRARD AVE,447-49 E GIRARD AVE,Brick,Unknown,no_materials_found,no,,
448 BELGRADE ST,448 BELGRADE ST,Vinyl,Vinyl,success,yes,yes,0.333
448 E FLORA ST,448 E FLORA ST,Brick,Brick,success,yes,yes,0.0
448 E GIRARD AVE,448 E GIRARD AVE,Brick,Brick,success,yes,yes,0.333
448 E THOMPSON ST,448 E THOMPSON ST,Brick,Unknown,no_detections,no,,
448 E WILDEY ST,448 E WILDEY ST,Brick,Brick,success,yes,yes,0.172
448 MOYER ST,448 MOYER ST,Brick,Vinyl,success,yes,no,0.5
449 BELGRADE ST,449 BELGRADE ST,Brick,Brick,success,yes,yes,0.333
449 E WILDEY ST,449 E WILDEY ST,Brick,Vinyl,success,yes,no,0.667
449 MILLER ST,449 MILLER ST,Brick,Brick,success,yes,yes,0.5
449 MOYER ST,449 MOYER ST,Brick,Brick,success,yes,yes,0.5
450 BELGRADE ST,450 BELGRADE ST,Vinyl,Vinyl,success,yes,yes,0.333
450 E FLORA ST,450 E FLORA ST,Brick,Brick,success,yes,yes,0.0
450 E GIRARD AVE,450 E GIRARD AVE,Brick,Brick,success,yes,yes,0.0
450 E WILDEY ST,450 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
450 MEMPHIS ST,450 MEMPHIS ST,Brick,Brick,success,yes,yes,0.144
450 MOYER ST,450 MOYER ST,Brick,Vinyl,success,yes,no,0.5
451 BELGRADE ST,451 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
451 E GIRARD AVE,451 E GIRARD AVE,Brick,Unknown,no_materials_found,no,,
451 E WILDEY ST,451 E WILDEY ST,Brick,Brick,success,yes,yes,0.5
451 MOYER ST,451 MOYER ST,Brick,Stucco,success,yes,no,0.5
452 BELGRADE ST,452 BELGRADE ST,Vinyl,Vinyl,success,yes,yes,0.226
452 E FLORA ST,452 E FLORA ST,Brick,Brick,success,yes,yes,0.0
452 E GIRARD AVE,452 E GIRARD AVE,Brick,Brick,success,yes,yes,0.333
452 E WILDEY ST,452 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
452 MEMPHIS ST,452 MEMPHIS ST,Brick,Brick,success,yes,yes,0.2
453 BELGRADE ST,453 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
453 E GIRARD AVE,453 E GIRARD AVE,Brick,Brick,success,yes,yes,0.333
453 E WILDEY ST,453 E WILDEY ST,Brick,Vinyl,success,yes,no,0.286
453 MOYER ST,453 MOYER ST,Stucco,Stucco,success,yes,yes,0.333
454 BELGRADE ST,454 BELGRADE ST,Brick,Vinyl,success,yes,no,0.5
454 E FLORA ST,454 E FLORA ST,Brick,Brick,success,yes,yes,0.333
454 E GIRARD AVE,454 E GIRARD AVE,Brick,Stucco,success,yes,no,0.207
454 E WILDEY ST,454 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
454 MOYER ST,454 MOYER ST,Brick,Brick,success,yes,yes,0.333
455 BELGRADE ST,455 BELGRADE ST,Brick,Stucco,success,yes,no,0.513
455 E GIRARD AVE,455 E GIRARD AVE,Metal,Brick,success,yes,no,1.0
455 E WILDEY ST,455 E WILDEY ST,Brick,Brick,success,yes,yes,0.333
455 MOYER ST,455 MOYER ST,Brick,Brick,success,yes,yes,0.333
456 E FLORA ST,456 E FLORA ST,Brick,Brick,success,yes,yes,0.333
456 E GIRARD AVE,456 E GIRARD AVE,Brick,Brick,success,yes,yes,0.333
456 MOYER ST,456 MOYER ST,Brick,Brick,success,yes,yes,0.0
457 BELGRADE ST,457 BELGRADE ST,Brick,Brick,success,yes,yes,0.333
457 E GIRARD AVE,457 E GIRARD AVE,Brick,Stucco,success,yes,no,1.0
457 E WILDEY ST,457 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
457 MOYER ST,457 MOYER ST,Brick,Brick,success,yes,yes,0.333
458 BELGRADE ST,458 BELGRADE ST,Brick,Brick,success,yes,yes,0.333
458 E FLORA ST,458 E FLORA ST,Brick,Brick,success,yes,yes,0.0
458 E GIRARD AVE,458 E GIRARD AVE,Stucco,Stucco,success,yes,yes,0.333
458 E WILDEY ST,458 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
458 MOYER ST,458 MOYER ST,Brick,Brick,success,yes,yes,0.0
459 E GIRARD AVE,459 E GIRARD AVE,Brick,Stucco,success,yes,no,0.508
459 E WILDEY ST,459 E WILDEY ST,Brick,Brick,success,yes,yes,0.103
459 MOYER ST,459 MOYER ST,Brick,Brick,success,yes,yes,0.25
460 MOYER ST,460 MOYER ST,Brick,Brick,success,yes,yes,0.0
461 MOYER ST,461 MOYER ST,Brick,Brick,success,yes,yes,0.0
461-63 E GIRARD AVE,461-63 E GIRARD AVE,Stucco,Brick,success,yes,no,1.0
462 BELGRADE ST,462 BELGRADE ST,Brick,Brick,success,yes,yes,0.333
462 MOYER ST,462 MOYER ST,Brick,Brick,success,yes,yes,0.333
463 MOYER ST,463 MOYER ST,Brick,Brick,success,yes,yes,0.0
465-67 E GIRARD AVE,465-67 E GIRARD AVE,Stucco,Stucco,success,yes,yes,0.093
47 W WILDEY ST,47 W WILDEY ST,Vinyl,Metal,success,yes,no,1.0
49-61 RICHMOND ST,49-61 RICHMOND ST,Brick,Unknown,no_detections,no,,
5 E OXFORD ST,5 E OXFORD ST,Brick,Brick,success,yes,yes,0.0
5 EARL CT,5 EARL CT,Brick,Brick,success,yes,yes,0.483
5 WILLIG AVE,5 WILLIG AVE,Brick,Brick,success,yes,yes,0.0
5-07 W GIRARD AVE,5-07 W GIRARD AVE,Stucco,Stucco,success,yes,yes,0.333
501-11 E GIRARD AVE,501-11 E GIRARD AVE,Aluminum Composite,Aluminum Composite,success,yes,yes,0.333
503 E WILDEY ST,503 E WILDEY ST,Stucco,Stucco,success,yes,yes,0.0
505 E WILDEY ST,505 E WILDEY ST,Brick,Stucco,success,yes,no,0.667
506 E WILDEY ST,506 E WILDEY ST,Stucco,Vinyl,success,yes,no,1.0
507 E WILDEY ST,507 E WILDEY ST,Brick,Brick,success,yes,yes,0.333
508 E WILDEY ST,508 E WILDEY ST,Stucco,Stucco,success,yes,yes,0.0
509 E WILDEY ST,509 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
510 E WILDEY ST,510 E WILDEY ST,Stucco,Vinyl,success,yes,no,1.0
511 E CABOT ST,511 E CABOT ST,Brick,Brick,success,yes,yes,0.0
511 E WILDEY ST,511 E WILDEY ST,Brick,Brick,success,yes,yes,0.0
512 BELGRADE ST,512 BELGRADE ST,Brick,Brick,success,yes,yes,0.381
